status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
1672814509645693_1786916248235518,THIS!,Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1786916248235518/?type=3,2017-01-05 23:56:04,10445,185,4370,9170,500,55,4,602,114
1672814509645693_1786894021571074,So this is a pretty big move by the Democrat leadership.,Winning Democrats,link,http://winningdemocrats.com/breaking-top-democrat-challenging-trumps-legal-legitimacy-to-be-president-gop-freaking-out/,2017-01-05 22:55:52,878,86,0,719,87,18,47,0,7
1672814509645693_1786874998239643,Trump supporters have buyer's remorse.,"Trump Just Broke Promise That Got Him Elected, Supporters HUMILIATED",link,http://newcenturytimes.com/2017/01/05/trump-just-broke-promise-that-got-him-elected-supporters-humiliated/,2017-01-05 21:46:38,790,234,274,396,3,23,300,14,54
1672814509645693_1786804394913370,YES!,SNL's Aidy Bryant's Response To Defunding Planned Parenthood Is ALL Of Us Right Now (TWEET),link,http://newcenturytimes.com/2017/01/05/snls-aidy-bryants-response-to-defunding-planned-parenthood-is-all-of-us-right-now/,2017-01-05 18:45:00,122,11,9,109,10,1,0,0,2
1672814509645693_1786807594913050,What was that about draining the swamp?,Trump Pulls SHADY Tactic To Keep Americans From Knowing What He's Really Up To (DETAILS),link,http://winningdemocrats.com/trump-pulls-shady-tactic-to-keep-americans-from-knowing-what-hes-really-up-to-details/,2017-01-05 18:03:00,295,69,123,131,1,8,21,5,129
1672814509645693_1786778481582628,"Yeah, about that draining the swamp thing. I think they're doing it wrong.",Senate Launches Probe Into Trump Pick After Evidence Emerges He Violated Insider Trading Laws,link,http://winningdemocrats.com/senate-launches-probe-into-trump-pick-after-evidence-emerges-he-violated-insider-trading-laws/,2017-01-05 16:32:00,819,48,247,624,26,30,89,5,45
1672814509645693_1786694518257691,This should make everyone worry.,Winning Democrats,photo,https://www.facebook.com/WinningDemocrats/photos/a.1643372019236950.1073741828.1640832309490921/1848088735431943/?type=3,2017-01-05 12:01:12,780,60,0,644,22,16,11,8,79
1672814509645693_1786397504954059,When can we charge these people with treason?,New Leaks PROVE Trump Has Corrupt Business Dealings With Russia (DETAILS),link,http://winningdemocrats.com/new-leaks-prove-trump-has-corrupt-business-dealings-with-russia-details/,2017-01-05 09:03:00,1309,186,734,921,12,68,29,16,263
1672814509645693_1786381598288983,Kind of creepy.,Michelle Obama Absolutely DISGUSTED After Ivanka Makes Major Announcement,link,http://newcenturytimes.com/2017/01/04/michelle-obama-absolutely-disgusted-after-ivanka-makes-major-announcement/,2017-01-04 22:30:00,200,83,26,100,2,18,9,12,59
1672814509645693_1786284874965322,This is the best move possible.,Just In: Dems Hire POWERHOUSE Attorney To Take On Trump In Court; Trump Scared,link,http://newcenturytimes.com/2017/01/04/just-in-dems-hire-powerhouse-attorney-to-take-on-trump-in-court-trump-scared/,2017-01-04 17:15:00,1219,67,505,1012,125,16,64,0,2
