status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
104598631263_10155196004886264,Beyoncé is here. Follow all the Grammys action live:,"Grammys 2017: Winners, performances and awards highlights",link,http://www.smh.com.au/entertainment/music/grammys-2017-live-ceremony-winners-performances-and-awards-highlights-20170213-gubfl2.html,2017-02-12 21:04:43,54,8,3,46,5,0,3,0,0
104598631263_10155195924246264,A former volunteer firefighter stands accused of sparking two bushfires while he had two young children with him.,"Man lit bushfires with young children in the car, police allege",link,http://www.smh.com.au/nsw/man-lit-bushfires-with-young-children-in-the-car-police-allege-20170213-gubfzu.html,2017-02-12 20:43:00,622,98,88,105,0,59,0,32,426
104598631263_10155195855921264,"Comment: While Coles may claim that self-serve checkouts are more convenient for customers, the real point of them is to boost the company's profitability by cutting their wage bill.",The self-serve checkout experiment has failed,link,http://www.smh.com.au/comment/its-no-wonder-we-view-coles-as-a-faceless-food-factory-that-its-ok-to-rip-off-20170210-gua6dz.html,2017-02-12 20:11:03,478,157,115,347,3,6,54,6,62
104598631263_10155195231666264,Almost one-fifth of baby boomers dip into their kids' inheritance to go on holidays – and the vast majority don't feel guilty about doing it.,No guilt: The parents spending their kids' inheritance,link,http://www.smh.com.au/nsw/baby-boomers-spending-kids-inheritance-on-adventure-and-selfdiscovery-survey-20170210-guag86.html,2017-02-12 19:10:00,1277,877,177,1067,55,12,114,7,22
104598631263_10155195041136264,"The bottom line is that Australia still has a long way to go before it provides a system of childcare which matches the working patterns of modern families, writes Jessica Irvine.",What every parent needs to know about the childcare changes,link,http://www.smh.com.au/comment/baby-steps-towards-a-truly-modern-childcare-system-20170210-guaiyu.html,2017-02-12 18:20:00,205,70,39,187,1,1,1,12,3
104598631263_10155195565166264,Congratulations Flume!,Flume wins Grammy for best dance album,link,http://www.smh.com.au/entertainment/music/grammys-2017-flume-wins-award-for-best-dance-album-for-skin-20170212-gubbke.html,2017-02-12 17:44:54,460,22,12,430,25,4,0,1,0
104598631263_10155195346021264,Melissa McCarthy is back.,'Sean Spicer' returns to Saturday Night Live,video,https://www.facebook.com/sydneymorningherald/videos/10155195346021264/,2017-02-12 16:15:12,1425,91,226,1004,82,1,336,1,1
104598631263_10155195267116264,"Stephen Miller, Donald J. Trump's senior policy advisor, called it a a ""judicial usurpation of power"".",White House official attacks court after legal setbacks on immigration,link,http://www.smh.com.au/world/white-house-official-stephen-miller-attacks-court-after-setbacks-on-immigration-20170212-gub92n.html,2017-02-12 16:00:02,76,41,7,27,1,8,17,2,21
104598631263_10155195084811264,"Dozens of properties are believed to have been damaged, but it is not yet known how many were destroyed.",Firefighters to assess property loss as NSW bushfire threat downgraded,link,http://www.smh.com.au/environment/weather/firefighters-to-assess-property-loss-as-nsw-bushfire-threat-downgraded-20170212-gub8um.html,2017-02-12 15:00:01,93,5,17,45,0,2,0,46,0
104598631263_10155192684116264,"Does a name's position in the alphabet affect anything outside the Yellow Pages? The idea isn't so far-fetched, new research shows.",Why your name may be ruining your life,link,http://www.smh.com.au/business/workplace-relations/why-your-name-may-be-ruining-your-life-20170210-guam2r.html,2017-02-12 12:00:00,28,21,6,27,0,0,1,0,0
104598631263_10155192902306264,"With more and more jobs demanding time away from home, it's not only fathers who are flying in and out of the nest.","What it's like to be a 'fly in, fly out' mother",link,http://www.smh.com.au/lifestyle/life-and-relationships/three-flyin-flyout-mums-speak-frankly-on-balancing-extended-time-away-from-home-20170208-gu8vjh.html,2017-02-12 05:15:00,68,6,6,62,2,2,0,2,0
104598631263_10155193483466264,Homeowner Warren Jarvis has lost property and animals to a large fire impacting the township of Cassilis in central west NSW.,'My house is totally gone',video,https://www.facebook.com/sydneymorningherald/videos/10155193483466264/,2017-02-12 03:15:00,2948,319,767,596,14,118,1,2210,9
104598631263_10155192776761264,"With the future of US-China relations still unclear, Australia and other Asia-Pacific nations can only wait in hope that level heads prevail in the White House.",Donald Trump's Asia-Pacific policy still a work in progress,link,http://www.smh.com.au/national/trumps-asiapacific-policy-still-a-work-in-progress-20170209-gu9svj.html,2017-02-12 02:15:00,44,33,12,33,0,3,5,3,0
104598631263_10155192761691264,"Across Australia, the days of free-roaming, free-loving, outdoor pet cats are coming to an end. Councils are introducing cat curfews and other initiatives to limit prowling and reduce the number of native animals and birds they kill.",Councils to introduce cat curfews to limit prowling at night,link,http://www.smh.com.au/nsw/councils-to-introduce-cat-curfews-to-limit-prowling-at-night-20170208-gu876v.html,2017-02-12 01:45:00,4508,966,782,4082,284,68,31,20,23
104598631263_10155192612296264,The Malcolm Turnbull government is defending an unprecedented preference deal that could see the Liberals put One Nation ahead of the Nationals in Western Australia.,Liberals defend giving preferences to One Nation over Nats,link,http://www.smh.com.au/federal-politics/political-news/liberals-to-put-one-nation-ahead-of-nationals-in-unprecedented-election-deal-20170211-guaw3p.html,2017-02-11 20:45:01,591,238,183,204,5,50,127,16,189
104598631263_10155192512991264,"A cruise ship that lost power en route from Australia to New Zealand, ruining holiday plans for more than 2000 travellers, has moored in Melbourne for repairs.","Norwegian Star docks in Melbourne, passengers break their silence",link,http://www.smh.com.au/victoria/norwegian-star-liner-docks-in-melbourne-passengers-break-their-silence-20170211-guavpi.html,2017-02-11 19:15:00,202,74,27,144,1,22,12,19,4
104598631263_10155190221221264,"The battle of the modern woman to demand equal opportunities is summed up in the AFLW and should make everyone wiser to women's rights, writes Anthony Mithen.","If you don't 'get' women's footy, go back to the Dark Ages",link,http://www.smh.com.au/comment/if-you-dont-get-womens-footy-go-back-to-the-dark-ages-20170209-gu95jl.html,2017-02-11 17:45:00,267,104,9,240,16,1,7,0,3
